,month,merchant_category,transactions,total_spent,avg_spent
6905,2015-04,6300,447,111000.88,248.3241163310962
6906,2015-04,7011,139,14690.63,105.68798561151078
6907,2015-04,7210,278,5232.66,18.822517985611512
6908,2015-04,7230,915,43296.96,47.319081967213116
6909,2015-04,7276,34,5582.89,164.20264705882354
6910,2015-04,7349,438,18548.63,42.34847031963471
6911,2015-04,7393,132,4177.14,31.645000000000003
6912,2015-04,7531,13,4868.82,374.52461538461534
6913,2015-04,7538,4173,214329.59,51.36103283009825
6914,2015-04,7542,368,5358.05,14.55991847826087
6915,2015-04,7549,5,2079.83,415.966
6916,2015-04,7801,144,20276.14,140.80652777777777
6917,2015-04,7802,125,19089.41,152.71528
6918,2015-04,7832,1240,33807.88,27.264419354838708
6919,2015-04,7922,326,29667.3,91.00398773006135
6920,2015-04,7995,205,30131.73,146.9840487804878
6921,2015-04,7996,91,15281.59,167.92956043956045
6922,2015-04,8011,222,40508.91,182.47256756756758
6923,2015-04,8021,279,43096.48,154.46767025089608
6924,2015-04,8041,87,12467.25,143.30172413793105
6925,2015-04,8043,184,23640.420000000002,128.48054347826087
6926,2015-04,8049,71,10575.29,148.94774647887326
6927,2015-04,8062,35,27802.66,794.3617142857142
6928,2015-04,8099,132,15467.39,117.17719696969696
6929,2015-04,8111,70,37541.44,536.3062857142858
6930,2015-04,8931,27,5353.98,198.29555555555555
6931,2015-04,9402,882,13306.11,15.086292517006804
6932,2015-05,1711,26,3747.58,144.1376923076923
6933,2015-05,3000,31,21988.670000000002,709.311935483871
6934,2015-05,3001,22,12471.449999999999,566.8840909090909
6935,2015-05,3005,9,7526.04,836.2266666666667
6936,2015-05,3006,4,2644.7799999999997,661.1949999999999
6937,2015-05,3007,5,2633.35,526.67
6938,2015-05,3008,8,6941.09,867.63625
6939,2015-05,3009,2,1276.82,638.41
6940,2015-05,3058,35,25169.7,719.1342857142857
6941,2015-05,3066,28,19357.01,691.3217857142856
6942,2015-05,3075,3,2234.91,744.9699999999999
6943,2015-05,3132,33,23792.81,720.9942424242424
6944,2015-05,3144,2,1060.02,530.01
6945,2015-05,3174,26,19026.94,731.8053846153846
6946,2015-05,3256,19,14864.05,782.3184210526315
6947,2015-05,3260,29,23226.07,800.8989655172413
6948,2015-05,3359,109,6588.42,60.44422018348624
6949,2015-05,3387,75,5791.66,77.22213333333333
6950,2015-05,3389,94,6513.95,69.29734042553191
6951,2015-05,3390,69,3423.62,49.617681159420286
6952,2015-05,3393,98,6731.68,68.69061224489796
6953,2015-05,3395,68,4726.08,69.50117647058823
6954,2015-05,3405,46,2177.44,47.33565217391305
6955,2015-05,3504,126,9564.62,75.90968253968255
6956,2015-05,3509,158,12518.95,79.23386075949368
6957,2015-05,3596,137,10054.12,73.38773722627738
6958,2015-05,3640,128,10571.63,82.590859375
6959,2015-05,3684,114,7083.21,62.133421052631576
6960,2015-05,3722,142,12733.12,89.66985915492958
6961,2015-05,3730,131,7091.51,54.133664122137404
6962,2015-05,3771,96,7605.09,79.2196875
6963,2015-05,3775,117,9115.34,77.9088888888889
6964,2015-05,3780,135,8318.42,61.617925925925924
6965,2015-05,4111,727,66028.36,90.82305364511691
6966,2015-05,4112,14,3555.05,253.93214285714288
6967,2015-05,4121,4603,109437.33,23.775218335867912
6968,2015-05,4131,19,1652.26,86.96105263157895
6969,2015-05,4214,881,12965.64,14.716958002270147
6970,2015-05,4411,9,12954.33,1439.37
6971,2015-05,4511,29,20775.16,716.3848275862069
6972,2015-05,4722,303,38750.17,127.88834983498349
6973,2015-05,4784,6401,225951.68,35.299434463365095
6974,2015-05,4814,1816,205818.32,113.33607929515419
6975,2015-05,4829,5231,475169.71,90.83726056203403
6976,2015-05,4899,453,67013.39,147.93242825607064
6977,2015-05,4900,2216,243130.6,109.71597472924188
6978,2015-05,5045,24,5471.26,227.96916666666667
6979,2015-05,5094,41,2873.58,70.08731707317072
6980,2015-05,5192,86,3557.26,41.36348837209302
6981,2015-05,5193,87,3376.93,38.81528735632184
6982,2015-05,5211,1518,68969.52,45.434466403162055
6983,2015-05,5251,327,12435.01,38.02755351681957
6984,2015-05,5261,59,2803.96,47.524745762711866
6985,2015-05,5300,5268,330368.49,62.71231776765376
6986,2015-05,5310,2190,90720.87,41.42505479452055
6987,2015-05,5311,4208,238537.88,56.68675855513308
6988,2015-05,5411,14256,363271.84,25.48203142536476
6989,2015-05,5499,12551,135942.85,10.831236554856186
6990,2015-05,5533,5,1718.29,343.658
6991,2015-05,5541,12377,258123.66,20.85510705340551
6992,2015-05,5621,84,5558.62,66.17404761904761
6993,2015-05,5651,674,38607.87,57.28170623145401
6994,2015-05,5655,132,8652.51,65.54931818181818
6995,2015-05,5661,133,9171.49,68.95857142857143
6996,2015-05,5712,38,12626.56,332.2778947368421
6997,2015-05,5719,749,36757.83,49.07587449933244
6998,2015-05,5722,3,1079.3,359.76666666666665
6999,2015-05,5732,75,13842.65,184.56866666666667
7000,2015-05,5733,2,697.1700000000001,348.58500000000004
7001,2015-05,5812,8694,232338.05,26.723953301127214
7002,2015-05,5813,2210,56409.52,25.524669683257915
7003,2015-05,5814,4466,117381.97,26.2834684281236
7004,2015-05,5815,600,7955.2,13.258666666666667
7005,2015-05,5816,25,3394.15,135.766
7006,2015-05,5912,6871,309851.02,45.09547664095474
7007,2015-05,5921,1097,11816.24,10.7714129443938
7008,2015-05,5932,58,10553.92,181.9641379310345
7009,2015-05,5941,11,518.77,47.16090909090909
7010,2015-05,5942,1915,37223.39,19.437801566579633
7011,2015-05,5947,12,123.34,10.278333333333334
7012,2015-05,5970,568,23448.14,41.28193661971831
7013,2015-05,5977,66,1014.0699999999999,15.364696969696968
7014,2015-05,6300,458,112408.59,245.43360262008733
7015,2015-05,7011,176,11131.51,63.24721590909091
7016,2015-05,7210,292,5692.12,19.493561643835616
7017,2015-05,7230,941,43453.13,46.17760892667375
7018,2015-05,7276,38,7355.37,193.56236842105264
7019,2015-05,7349,460,18528.53,40.27941304347826
7020,2015-05,7393,101,3176.73,31.452772277227723
7021,2015-05,7531,8,3449.18,431.1475
7022,2015-05,7538,4167,215812.52,51.79086153107751
7023,2015-05,7542,329,4476.14,13.605288753799393
7024,2015-05,7549,12,4489.55,374.12916666666666
7025,2015-05,7801,150,22680.79,151.20526666666666
7026,2015-05,7802,160,28384.63,177.4039375
7027,2015-05,7832,1294,34688.86,26.807465224111283
7028,2015-05,7922,308,29295.29,95.11457792207793
7029,2015-05,7995,272,43112.1,158.50036764705882
7030,2015-05,7996,109,17278.3,158.51651376146788
7031,2015-05,8011,207,35168.07,169.8940579710145
7032,2015-05,8021,273,44638.01,163.50919413919414
7033,2015-05,8041,101,14970.62,148.22396039603962
7034,2015-05,8043,156,20147.39,129.14993589743588
7035,2015-05,8049,110,16564.27,150.58427272727272
7036,2015-05,8062,32,22149.74,692.179375
7037,2015-05,8099,124,14936.73,120.4575
7038,2015-05,8111,52,32083.53,616.9909615384615
7039,2015-05,8931,33,5599.28,169.6751515151515
7040,2015-05,9402,891,13077.29,14.677093153759822
7041,2015-06,1711,26,4072.62,156.63923076923078
7042,2015-06,3000,37,24399.36,659.4421621621622
7043,2015-06,3001,33,25674.03,778.0009090909091
7044,2015-06,3005,4,2413.79,603.4475
7045,2015-06,3006,4,3515.05,878.7625
7046,2015-06,3007,7,5489.76,784.2514285714286
7047,2015-06,3008,2,1186.78,593.39
7048,2015-06,3009,3,3582.69,1194.23
7049,2015-06,3058,24,16623.41,692.6420833333333
7050,2015-06,3066,30,20315.23,677.1743333333333
7051,2015-06,3075,1,2.6,2.6
7052,2015-06,3132,22,13559.22,616.3281818181817
7053,2015-06,3144,4,908.48,227.12
7054,2015-06,3174,14,9970.93,712.2092857142858
7055,2015-06,3256,33,24621.89,746.1178787878788
7056,2015-06,3260,22,17327.49,787.6131818181819
7057,2015-06,3359,91,7870.56,86.48967032967033
7058,2015-06,3387,87,6789.7,78.04252873563219
7059,2015-06,3389,91,5424.52,59.6101098901099
7060,2015-06,3390,73,3312.1,45.37123287671233
7061,2015-06,3393,69,3953.68,57.29971014492753
7062,2015-06,3395,102,6894.68,67.59490196078431
7063,2015-06,3405,84,5361.27,63.82464285714286
7064,2015-06,3504,146,14519.65,99.44965753424657
7065,2015-06,3509,141,12160.01,86.24120567375887
7066,2015-06,3596,137,12081.96,88.18948905109488
7067,2015-06,3640,133,9855.34,74.1003007518797
7068,2015-06,3684,131,9592.35,73.22404580152671
7069,2015-06,3722,137,13186.34,96.25065693430658
7070,2015-06,3730,139,11817.5,85.0179856115108
7071,2015-06,3771,123,11654.58,94.75268292682927
7072,2015-06,3775,110,8357.52,75.97745454545455
7073,2015-06,3780,150,15519.14,103.46093333333333
7074,2015-06,4111,727,67100.64,92.29799174690508
7075,2015-06,4112,18,4346.02,241.4455555555556
7076,2015-06,4121,4325,103227.51,23.867632369942196
7077,2015-06,4131,22,2106.16,95.73454545454545
7078,2015-06,4214,862,12690.45,14.722099767981438
7079,2015-06,4411,15,18141.68,1209.4453333333333
7080,2015-06,4511,22,15473.89,703.3586363636364
7081,2015-06,4722,279,48741.19,174.69960573476703
7082,2015-06,4784,6248,221331.97,35.42445102432779
7083,2015-06,4814,1829,201187.84,109.9988190267906
7084,2015-06,4829,5055,455561.77,90.12102274975273
7085,2015-06,4899,413,58810.86,142.39917675544794
7086,2015-06,4900,2010,224604.44,111.7435024875622
7087,2015-06,5045,19,2584.39,136.02052631578945
7088,2015-06,5094,39,3067.38,78.65076923076923
7089,2015-06,5192,104,4310.63,41.448365384615386
7090,2015-06,5193,78,2577.88,33.04974358974359
7091,2015-06,5211,1476,68494.14,46.405243902439025
7092,2015-06,5251,280,11198.39,39.99425
7093,2015-06,5261,64,3154.39,49.28734375
7094,2015-06,5300,5094,313532.26,61.54932469572046
7095,2015-06,5310,2096,84565.03,40.345911259541985
7096,2015-06,5311,4062,227818.96,56.0854160512063
7097,2015-06,5411,14045,363131.0,25.854823780704876
7098,2015-06,5499,12415,130753.47,10.53189448248087
7099,2015-06,5533,13,5013.12,385.62461538461537
7100,2015-06,5541,12385,255093.09,20.596939039160276
7101,2015-06,5621,108,7114.54,65.87537037037038
7102,2015-06,5651,602,32163.14,53.427142857142854
7103,2015-06,5655,151,10230.74,67.75324503311258
7104,2015-06,5661,91,6849.84,75.27296703296703
7105,2015-06,5712,34,9923.08,291.8552941176471
7106,2015-06,5719,750,35761.04,47.68138666666667
7107,2015-06,5722,2,925.34,462.67
7108,2015-06,5732,64,10055.93,157.12390625
7109,2015-06,5733,3,969.11,323.0366666666667
7110,2015-06,5812,8579,224463.3,26.164273225317636
7111,2015-06,5813,2118,54552.26,25.75649669499528
7112,2015-06,5814,4210,108498.44,25.771600950118767
7113,2015-06,5815,535,7402.17,13.835831775700935
7114,2015-06,5816,25,4475.86,179.03439999999998
7115,2015-06,5912,6687,307766.48,46.0245969792134
7116,2015-06,5921,1101,12327.72,11.19683923705722
7117,2015-06,5932,50,8230.67,164.6134
7118,2015-06,5941,6,269.62,44.93666666666667
7119,2015-06,5942,1999,36556.97,18.287628814407203
7120,2015-06,5947,21,249.38,11.875238095238094
7121,2015-06,5970,572,24208.079999999998,42.32181818181818
7122,2015-06,5977,53,703.66,13.276603773584904
7123,2015-06,6300,461,110649.09,240.0197180043384
7124,2015-06,7011,143,12456.83,87.1106993006993
7125,2015-06,7210,291,5593.81,19.222714776632305
7126,2015-06,7230,891,42295.33,47.46950617283951
7127,2015-06,7276,31,6454.23,208.20096774193547
7128,2015-06,7349,404,17156.35,42.46621287128713
7129,2015-06,7393,116,3788.84,32.66241379310345
7130,2015-06,7531,9,3271.94,363.5488888888889
7131,2015-06,7538,4081,212138.91,51.982090173976964
7132,2015-06,7542,344,4824.84,14.025697674418605
7133,2015-06,7549,10,3791.35,379.135
7134,2015-06,7801,137,17905.87,130.6997810218978
7135,2015-06,7802,141,25687.87,182.18347517730496
7136,2015-06,7832,1178,31399.81,26.65518675721562
7137,2015-06,7922,322,29436.38,91.41732919254659
7138,2015-06,7995,273,38380.98,140.58967032967035
7139,2015-06,7996,107,16815.6,157.15514018691587
7140,2015-06,8011,210,37029.37,176.33033333333336
7141,2015-06,8021,303,48764.82,160.94
7142,2015-06,8041,93,13700.13,147.3132258064516
7143,2015-06,8043,160,20442.16,127.7635
7144,2015-06,8049,94,13624.68,144.94340425531917
7145,2015-06,8062,34,24827.92,730.2329411764705
7146,2015-06,8099,117,13278.25,113.48931623931624
7147,2015-06,8111,52,29526.01,567.8078846153846
7148,2015-06,8931,34,6269.56,184.39882352941177
7149,2015-06,9402,836,12461.92,14.906602870813398
7150,2015-07,1711,23,2628.44,114.28
7151,2015-07,3000,24,17489.56,728.7316666666667
7152,2015-07,3001,29,18381.43,633.8424137931034
7153,2015-07,3005,5,2868.87,573.774
7154,2015-07,3006,3,1325.6,441.8666666666666
7155,2015-07,3007,2,2123.73,1061.865
7156,2015-07,3008,4,1980.47,495.1175
7157,2015-07,3009,3,1995.54,665.18
7158,2015-07,3058,26,21599.88,830.7646153846155
7159,2015-07,3066,25,21071.55,842.862
7160,2015-07,3075,5,3246.0099999999998,649.202
7161,2015-07,3132,29,20973.31,723.2175862068966
7162,2015-07,3144,2,1143.17,571.585
7163,2015-07,3174,25,14741.0,589.64
7164,2015-07,3256,29,20341.46,701.4296551724137
7165,2015-07,3260,26,21149.52,813.4430769230769
7166,2015-07,3359,117,6661.28,56.93401709401709
7167,2015-07,3387,83,2730.52,32.897831325301205
7168,2015-07,3389,121,9694.8,80.12231404958678
7169,2015-07,3390,103,7369.1,71.54466019417477
7170,2015-07,3393,87,7325.9,84.20574712643678
7171,2015-07,3395,85,5482.81,64.50364705882353
7172,2015-07,3405,78,5178.14,66.38641025641026
7173,2015-07,3504,159,11293.1,71.02578616352201
7174,2015-07,3509,122,10246.9,83.99098360655738
7175,2015-07,3596,145,12211.69,84.21855172413794
7176,2015-07,3640,166,13154.14,79.24180722891566
7177,2015-07,3684,169,15621.4,92.43431952662722
7178,2015-07,3722,148,8611.65,58.18682432432432
7179,2015-07,3730,133,10649.52,80.07157894736842
7180,2015-07,3771,160,10491.08,65.56925
7181,2015-07,3775,106,8431.02,79.53792452830189
7182,2015-07,3780,125,6986.57,55.892559999999996
7183,2015-07,4111,684,62713.56,91.68649122807017
7184,2015-07,4112,18,4733.17,262.9538888888889
7185,2015-07,4121,4586,109658.23,23.911519843000434
7186,2015-07,4131,22,1566.72,71.21454545454546
7187,2015-07,4214,903,13501.73,14.952081949058693
7188,2015-07,4411,20,25653.45,1282.6725000000001
7189,2015-07,4511,29,24574.28,847.3889655172413
7190,2015-07,4722,293,38028.51,129.79013651877133
7191,2015-07,4784,6434,227681.12,35.38718060304632
7192,2015-07,4814,1912,218231.0,114.13755230125523
7193,2015-07,4829,5099,457349.76,89.69401059031183
7194,2015-07,4899,446,65854.94,147.65681614349776
7195,2015-07,4900,2166,244969.06,113.09744228993536
7196,2015-07,5045,20,3287.23,164.3615
7197,2015-07,5094,57,4522.91,79.34929824561404
7198,2015-07,5192,92,3511.56,38.16913043478261
7199,2015-07,5193,74,2829.06,38.23054054054054
7200,2015-07,5211,1526,70638.7,46.29010484927916
7201,2015-07,5251,307,12604.86,41.05817589576547
7202,2015-07,5261,51,2514.2400000000002,49.29882352941177
7203,2015-07,5300,5293,335340.87,63.355539391649344
7204,2015-07,5310,2163,91331.94,42.22466019417476
7205,2015-07,5311,4257,236586.58,55.57589382194033
7206,2015-07,5411,13996,352949.83,25.217907259216922
7207,2015-07,5499,12812,134196.2,10.474258507649079
7208,2015-07,5533,13,4589.9,353.0692307692307
7209,2015-07,5541,12720,268378.25,21.098919025157233
7210,2015-07,5621,89,5547.12,62.32719101123595
7211,2015-07,5651,639,33950.2,53.13020344287949
7212,2015-07,5655,156,10501.43,67.31685897435898
7213,2015-07,5661,150,11013.73,73.42486666666666
7214,2015-07,5712,40,9045.85,226.14625
7215,2015-07,5719,800,41248.52,51.560649999999995
7216,2015-07,5732,54,12111.56,224.28814814814814
7217,2015-07,5733,2,665.77,332.885
7218,2015-07,5812,8988,238106.4,26.49158878504673
7219,2015-07,5813,2383,58996.81,24.75736886277801
7220,2015-07,5814,4477,120719.52,26.96437793165066
7221,2015-07,5815,575,8429.83,14.660573913043478
7222,2015-07,5816,25,4163.33,166.5332
7223,2015-07,5912,6733,302009.29,44.855085400267335
7224,2015-07,5921,1130,12106.78,10.713964601769913
7225,2015-07,5932,55,10180.66,185.1029090909091
7226,2015-07,5941,9,253.39000000000001,28.154444444444447
7227,2015-07,5942,1979,38644.98,19.527529055078325
7228,2015-07,5947,20,221.83,11.0915
7229,2015-07,5970,600,24898.17,41.49695
7230,2015-07,5977,64,1146.73,17.91765625
7231,2015-07,6300,426,99109.4,232.65117370892017
7232,2015-07,7011,164,12775.94,77.90207317073171
7233,2015-07,7210,269,5103.96,18.973828996282528
7234,2015-07,7230,839,38782.71,46.224922526817636
7235,2015-07,7276,25,4038.0099999999998,161.5204
7236,2015-07,7349,436,18975.69,43.5222247706422
7237,2015-07,7393,95,3123.8,32.8821052631579
7238,2015-07,7531,9,3519.55,391.06111111111113
7239,2015-07,7538,4307,222559.34,51.67386579986069
7240,2015-07,7542,390,5491.96,14.081948717948718
7241,2015-07,7549,9,3669.29,407.69888888888886
7242,2015-07,7801,182,23472.84,128.97164835164835
7243,2015-07,7802,137,23504.71,171.56722627737224
7244,2015-07,7832,1377,37441.14,27.19037037037037
7245,2015-07,7922,368,32497.27,88.30779891304348
7246,2015-07,7995,308,40280.27,130.7800974025974
7247,2015-07,7996,95,13493.75,142.03947368421052
7248,2015-07,8011,200,36980.409999999996,184.90204999999997
7249,2015-07,8021,257,42114.62,163.87011673151753
7250,2015-07,8041,97,13835.99,142.63907216494846
7251,2015-07,8043,135,16806.16,124.49007407407407
7252,2015-07,8049,89,13942.28,156.65483146067416
7253,2015-07,8062,33,25561.71,774.5972727272728
7254,2015-07,8099,138,14545.85,105.40471014492753
7255,2015-07,8111,50,26560.6,531.212
7256,2015-07,8931,33,5971.82,180.96424242424243
7257,2015-07,9402,890,12984.91,14.589786516853932
7258,2015-08,1711,32,4249.23,132.7884375
7259,2015-08,3000,15,9602.31,640.154
7260,2015-08,3001,21,14023.11,667.7671428571429
7261,2015-08,3005,5,1600.1,320.02
7262,2015-08,3006,3,1846.05,615.35
7263,2015-08,3007,2,1870.48,935.24
7264,2015-08,3008,3,2249.26,749.7533333333334
7265,2015-08,3009,4,4672.17,1168.0425
7266,2015-08,3058,28,20899.74,746.4192857142858
7267,2015-08,3066,14,9651.800000000001,689.4142857142858
7268,2015-08,3075,3,1739.83,579.9433333333333
7269,2015-08,3132,24,19864.99,827.7079166666667
7270,2015-08,3144,7,4739.73,677.1042857142857
7271,2015-08,3174,25,19423.6,776.944
7272,2015-08,3256,25,16425.36,657.0144
7273,2015-08,3260,29,20242.9,698.0310344827586
7274,2015-08,3359,107,5514.1900000000005,51.534485981308414
7275,2015-08,3387,86,5430.17,63.14151162790698
7276,2015-08,3389,92,5181.64,56.32217391304348
7277,2015-08,3390,85,5679.36,66.816
7278,2015-08,3393,85,3722.75,43.79705882352941
7279,2015-08,3395,58,3241.58,55.889310344827585
7280,2015-08,3405,67,5195.06,77.53820895522388
7281,2015-08,3504,159,12450.29,78.30371069182391
7282,2015-08,3509,164,11553.83,70.45018292682927
7283,2015-08,3596,116,10025.3,86.425
7284,2015-08,3640,116,6446.22,55.57086206896552
7285,2015-08,3684,162,13457.76,83.0725925925926
7286,2015-08,3722,159,10814.34,68.01471698113208
7287,2015-08,3730,101,7129.55,70.58960396039605
7288,2015-08,3771,107,8951.7,83.6607476635514
7289,2015-08,3775,131,12559.06,95.87068702290075
7290,2015-08,3780,140,9733.28,69.52342857142858
7291,2015-08,4111,772,73437.66,95.12650259067358
7292,2015-08,4112,33,9862.49,298.86333333333334
7293,2015-08,4121,4427,105440.52,23.817601084255706
7294,2015-08,4131,18,1346.24,74.7911111111111
7295,2015-08,4214,904,13293.91,14.705652654867256
7296,2015-08,4411,13,16426.84,1263.603076923077
7297,2015-08,4511,25,15160.2,606.408
7298,2015-08,4722,320,35858.15,112.05671875
7299,2015-08,4784,6398,228073.29,35.64759143482338
7300,2015-08,4814,1929,212830.61,110.33209434940383
7301,2015-08,4829,5167,467658.26,90.50866266692472
7302,2015-08,4899,466,66107.94,141.86253218884121
7303,2015-08,4900,2192,253067.27,115.45039689781021
7304,2015-08,5045,30,4951.6900000000005,165.05633333333336
7305,2015-08,5094,55,3333.33,60.606
7306,2015-08,5192,82,3111.92,37.95024390243903
7307,2015-08,5193,77,3169.1,41.15714285714286
7308,2015-08,5211,1544,68496.67,44.363128238341965
7309,2015-08,5251,331,13584.73,41.04148036253776
7310,2015-08,5261,68,2763.35,40.637499999999996
7311,2015-08,5300,5270,328794.39,62.38982732447818
7312,2015-08,5310,2113,86253.74,40.82051112162802
7313,2015-08,5311,4225,236230.42,55.91252544378698
7314,2015-08,5411,14176,359819.49,25.382300366817155
7315,2015-08,5499,13100,140383.18,10.716273282442748
7316,2015-08,5533,10,4375.68,437.56800000000004
7317,2015-08,5541,12699,261536.03,20.595009843294747
7318,2015-08,5621,100,6618.06,66.1806
7319,2015-08,5651,669,36455.97,54.49322869955157
7320,2015-08,5655,161,10843.36,67.35006211180125
7321,2015-08,5661,121,9354.79,77.31231404958679
7322,2015-08,5712,30,12890.6,429.68666666666667
7323,2015-08,5719,746,37991.41,50.92682305630027
7324,2015-08,5722,2,610.62,305.31
7325,2015-08,5732,70,12915.81,184.51157142857141
7326,2015-08,5812,8949,235674.78,26.335320147502514
7327,2015-08,5813,2075,51431.73,24.78637590361446
7328,2015-08,5814,4483,112235.0,25.0356903859023
7329,2015-08,5815,537,7642.42,14.231694599627561
7330,2015-08,5816,22,4357.9,198.08636363636361
7331,2015-08,5912,6913,309433.55,44.76110950383335
7332,2015-08,5921,1213,13094.66,10.795267930750207
7333,2015-08,5932,41,6472.45,157.86463414634147
7334,2015-08,5941,10,380.48,38.048
7335,2015-08,5942,2028,39671.08,19.561676528599605
7336,2015-08,5947,18,195.62,10.867777777777778
7337,2015-08,5970,579,24252.82,41.887426597582035
7338,2015-08,5977,64,1119.41,17.49078125
7339,2015-08,6300,436,102247.01,234.51149082568807
7340,2015-08,7011,173,11966.74,69.17190751445087
7341,2015-08,7210,288,5528.45,19.196006944444445
7342,2015-08,7230,888,42337.87,47.67778153153154
7343,2015-08,7276,38,6799.82,178.94263157894736
7344,2015-08,7349,463,20479.44,44.23205183585313
7345,2015-08,7393,128,3908.25,30.533203125
7346,2015-08,7531,11,4296.72,390.6109090909091
7347,2015-08,7538,4199,219543.77,52.28477494641581
7348,2015-08,7542,349,5084.43,14.568567335243554
7349,2015-08,7549,7,3643.1099999999997,520.4442857142857
7350,2015-08,7801,147,20789.53,141.42537414965986
7351,2015-08,7802,138,21608.75,156.58514492753622
7352,2015-08,7832,1182,31776.38,26.88357021996616
7353,2015-08,7922,321,28611.79,89.13330218068536
7354,2015-08,7995,251,46761.16,186.29944223107572
7355,2015-08,7996,91,15180.87,166.82274725274726
7356,2015-08,8011,222,38608.82,173.9136036036036
7357,2015-08,8021,267,42906.79,160.6995880149813
7358,2015-08,8041,77,10353.47,134.46064935064933
7359,2015-08,8043,164,21045.5,128.3262195121951
7360,2015-08,8049,99,13869.3,140.0939393939394
7361,2015-08,8062,29,22483.41,775.29
7362,2015-08,8099,130,14571.98,112.09215384615385
7363,2015-08,8111,56,30852.96,550.9457142857143
7364,2015-08,8931,33,5749.81,174.23666666666668
7365,2015-08,9402,816,12216.09,14.970698529411765
7366,2015-09,1711,24,4062.61,169.27541666666667
7367,2015-09,3000,24,17203.51,716.8129166666666
7368,2015-09,3001,31,22432.87,723.6409677419355
7369,2015-09,3005,7,5978.2,854.0285714285714
7370,2015-09,3006,2,1650.52,825.26
7371,2015-09,3007,6,3696.7400000000002,616.1233333333333
7372,2015-09,3008,6,3143.15,523.8583333333333
7373,2015-09,3009,4,2706.99,676.7475
7374,2015-09,3058,25,19153.99,766.1596000000001
7375,2015-09,3066,25,19586.6,783.4639999999999
7376,2015-09,3075,1,414.29,414.29
7377,2015-09,3132,21,12825.76,610.7504761904762
7378,2015-09,3144,3,2344.26,781.4200000000001
7379,2015-09,3174,24,17943.72,747.6550000000001
7380,2015-09,3256,18,11912.71,661.8172222222222
7381,2015-09,3260,16,10984.35,686.521875
7382,2015-09,3359,90,5772.14,64.1348888888889
7383,2015-09,3387,70,5217.89,74.54128571428572
7384,2015-09,3389,102,7170.36,70.29764705882353
7385,2015-09,3390,80,5037.84,62.973
7386,2015-09,3393,48,2641.31,55.02729166666666
7387,2015-09,3395,74,5894.64,79.6572972972973
7388,2015-09,3405,58,3643.15,62.81293103448276
7389,2015-09,3504,130,11380.33,87.541
7390,2015-09,3509,113,7275.35,64.38362831858407
7391,2015-09,3596,98,7390.38,75.41204081632654
7392,2015-09,3640,130,10845.08,83.4236923076923
7393,2015-09,3684,110,9033.48,82.12254545454545
7394,2015-09,3722,152,13679.62,89.9975
7395,2015-09,3730,100,7137.17,71.3717
7396,2015-09,3771,85,6820.53,80.2415294117647
7397,2015-09,3775,118,7503.45,63.588559322033895
7398,2015-09,3780,153,12008.72,78.4883660130719
7399,2015-09,4111,733,66992.56,91.395034106412
7400,2015-09,4112,22,4398.86,199.9481818181818
7401,2015-09,4121,4330,102449.53,23.660399538106237
7402,2015-09,4131,14,1339.51,95.67928571428571
7403,2015-09,4214,848,12710.09,14.988313679245284
7404,2015-09,4411,14,18862.68,1347.3342857142857
7405,2015-09,4511,28,21429.71,765.3467857142857
7406,2015-09,4722,275,38301.84,139.27941818181816
7407,2015-09,4784,6226,221822.96,35.62848699004176
7408,2015-09,4814,1838,206946.91,112.59353101196953
7409,2015-09,4829,4966,452264.3,91.07215062424487
7410,2015-09,4899,466,68229.51,146.4152575107296
7411,2015-09,4900,2094,242071.71,115.60253581661891
7412,2015-09,5045,18,2196.96,122.05333333333334
7413,2015-09,5094,60,3704.23,61.73716666666667
7414,2015-09,5192,85,3354.51,39.46482352941177
7415,2015-09,5193,81,3196.5,39.46296296296296
7416,2015-09,5211,1500,66955.16,44.63677333333334
7417,2015-09,5251,329,13801.75,41.95060790273556
7418,2015-09,5261,65,3303.72,50.82646153846154
7419,2015-09,5300,5085,312438.72,61.44320943952802
7420,2015-09,5310,2101,86799.47,41.31340790099952
7421,2015-09,5311,3989,226752.18,56.84436700927551
7422,2015-09,5411,13695,343458.1,25.0790872581234
7423,2015-09,5499,12561,131042.51,10.432490247591751
7424,2015-09,5533,9,3571.97,396.8855555555555
7425,2015-09,5541,12281,260218.43,21.188700431560946
7426,2015-09,5621,69,4223.24,61.2063768115942
7427,2015-09,5651,634,34449.23,54.33632492113565
7428,2015-09,5655,134,9411.15,70.23246268656716
7429,2015-09,5661,139,9567.36,68.82992805755396
7430,2015-09,5712,46,13295.87,289.0406521739131
7431,2015-09,5719,715,36534.49,51.09718881118881
7432,2015-09,5722,2,411.26,205.63
7433,2015-09,5732,82,14191.63,173.06865853658536
7434,2015-09,5733,3,992.5899999999999,330.8633333333333
7435,2015-09,5812,8531,226893.08,26.59630523971398
7436,2015-09,5813,2205,55655.85,25.240748299319726
7437,2015-09,5814,4340,115053.63,26.510052995391707
7438,2015-09,5815,531,7511.72,14.146365348399247
7439,2015-09,5816,20,4409.08,220.454
7440,2015-09,5912,6587,293071.45,44.49240170031881
7441,2015-09,5921,1044,11326.56,10.84919540229885
7442,2015-09,5932,57,11400.87,200.01526315789476
7443,2015-09,5941,8,238.42000000000002,29.802500000000002
7444,2015-09,5942,1962,38546.05,19.646304791029564
7445,2015-09,5947,17,193.87,11.404117647058824
